@relation '<netmate-2017-06-07-17:00:43-1>-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R4-5,8-10,13-19,22,27,29-33,36-37-weka.filters.unsupervised.attribute.Remove-R13-14'

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute class {vpn,normal}

@data
431,121908,389,282,2960,8800,1238,153923,590025369,706801,5950225,1229382,316,248,17260,15564,vpn
1108,360976,937,325,2110,19020,1275,149316,590026882,1402045,6260915,1663053,787,685,44340,37484,vpn
2266,772670,1898,340,2960,14640,1575,127438,590024271,1527586,16441080,2673218,1592,1398,90660,75924,vpn
543,128052,499,235,1500,13180,1777,212129,590026636,1297367,9201747,2104827,384,342,21740,19964,vpn
3928,1255268,3570,319,4420,45300,5326,106950,590028489,1669479,9012755,2327115,2341,2986,157140,142804,vpn
5191,1512498,4561,291,3312,46760,4464,103781,590026856,1861845,20539734,3381172,3111,3847,207660,182444,vpn
795,240848,671,302,2960,16100,1393,119717,590026741,756409,4737065,993924,565,469,31820,26844,vpn
68,12298,59,180,1500,2960,437,194579,590026041,325024,1107462,326083,41,33,2740,2364,vpn
1215,335256,1008,275,2960,13180,1389,186675,590025434,1253382,7434864,1607239,817,701,48620,40324,vpn
1716,552974,1425,322,1614,14640,1253,178478,590024888,1338937,12536344,1884125,1171,1059,68660,57004,vpn
1463,566998,1223,387,1780,14640,1984,125389,590027433,1755709,13652763,2790760,1029,887,58540,48924,vpn
1495,493404,1287,330,1500,14640,1314,139413,590026230,1358632,4537863,1323011,1057,928,59820,51484,vpn
640,166574,553,260,1500,8800,1197,153759,590002803,1049598,3855315,1100667,433,400,25620,22124,vpn
7637,1976504,7263,258,3472,38000,4274,94093,592510583,1230612,7196862,1468054,4472,6233,305500,290524,vpn
1055,255142,949,241,1500,16100,2939,129322,880683788,429818,4748612,917472,657,739,42220,37964,vpn
5059,1428332,4496,282,1500,21940,2759,120738,731716106,1471303,11935071,1949102,3448,3626,202380,179844,vpn
963,313284,847,325,1500,11720,1404,144565,590026947,1557169,12608143,2113064,692,599,38540,33884,vpn
1749,283752,1183,162,1500,4420,371,115383,6769488819,130389,2667355,195559,997,783,69980,47324,vpn
1530,464110,1302,303,1500,14640,1691,124409,590026444,1719675,9593528,2119002,1070,970,61220,52084,vpn
1089,464284,924,426,2960,11720,1503,118298,590015183,1910087,40881267,7957071,714,662,43580,36964,vpn
1436,466710,1215,325,2960,14640,1386,160039,590027163,1110158,10126768,1673412,983,844,57460,48604,vpn
1239,361606,1042,291,2960,10260,1200,161858,590025534,1214653,10208994,2040494,853,751,49580,41684,vpn
2990,939974,2682,314,1916,29240,4203,106374,590027030,1631731,17580518,2790180,2061,2193,119620,107284,vpn
1127,335832,983,297,1500,8800,1157,137045,590025274,960305,4611575,1041765,800,720,45100,39324,vpn
2429,664722,2193,273,2960,27780,3608,134319,562649892,1163261,15630825,1816840,1566,1724,97180,87724,vpn
4068,1334038,3623,327,2960,30700,3540,110224,590028343,1909387,14171651,2436782,2696,2876,162740,144924,vpn
2105,662670,1762,314,2530,16100,1739,158999,590002190,2013752,16834030,2617970,1513,1292,84220,70484,vpn
43,7710,36,179,1500,1198,285,226294,590027724,372984,1096080,372074,25,17,1740,1444,vpn
4345,1101316,3929,253,2960,40920,2258,119486,590028256,1947297,16237899,2754560,3078,3299,173820,157164,vpn
4032,1332620,3745,330,2960,39460,4842,100060,590026730,1500015,14029651,2586468,2479,3138,161300,149804,vpn
441,112998,373,256,2960,20480,1629,159364,590025077,647066,2444921,745344,312,284,17660,14924,vpn
2336,765448,1978,327,1500,21940,2295,155898,590025821,1736788,15266560,2549244,1598,1474,93460,79124,vpn
1219,343170,1040,281,1500,8800,1208,154919,590024389,1381140,8498040,1585790,834,741,48780,41604,vpn
532,141608,482,266,1500,10260,1338,151895,590017275,657860,5609077,954211,379,342,21300,19284,vpn
1194,376266,997,315,1500,7340,1040,173901,590025430,1264551,9966361,1907694,848,712,47780,39884,vpn
976,282252,844,289,2960,13180,1063,147115,590024683,939206,9418018,1522984,650,591,39060,33764,vpn
1350,457782,1165,339,1500,16100,1601,133101,590025426,1447689,8020722,1971870,948,837,54020,46604,vpn
478,137900,419,288,1500,10260,1323,139358,590027196,744764,4596099,1091539,340,305,19140,16764,vpn
1068,416802,937,390,2960,8800,1337,137283,590025750,1800350,9124531,2498836,751,685,42740,37484,vpn
23,5142,19,223,1500,1500,408,295929,15024073,357557,1129820,398242,13,8,940,764,vpn
1358,382570,1173,281,1500,32160,1639,136931,590027910,1244716,5461002,1377151,952,875,54340,46924,vpn
1443,399158,1195,276,2960,10260,1376,144719,590024508,1007428,15902186,2039312,987,896,57740,47804,vpn
1348,486318,1145,360,2164,16100,2509,142010,590026026,1271667,14512159,2423596,928,857,53940,45804,vpn
728,222778,631,306,1500,11720,952,167243,590026060,1328798,6335809,1645090,534,438,29140,25244,vpn
1673,539456,1443,322,1500,8800,1244,147002,590024695,1363136,5761606,1472291,1221,1039,66940,57724,vpn
1368,518910,1196,379,2414,16100,2321,116217,590024981,1239817,9094720,2128239,975,874,54740,47844,vpn
2033,471934,1814,232,2194,26320,3434,152309,363879435,1564827,12416411,2005878,1286,1378,81340,72564,vpn
372,103938,326,279,2960,13180,1425,159157,590025067,777241,4719557,989807,263,239,14900,13044,vpn
1137,357102,983,314,1500,13180,1557,159291,590025303,1145786,8199599,1674941,814,691,45500,39324,vpn
783,252238,643,322,1500,19020,1421,158521,590025619,1113508,8195318,1707129,516,463,31340,25724,vpn
1553,480126,1303,309,1500,14640,1411,157539,590026804,1636585,10073513,1976908,1095,947,62140,52124,vpn
432,117110,392,271,1500,8800,1014,200882,590025853,1271633,7731489,1715115,330,217,17300,15684,vpn
1431,400060,1194,279,1540,14640,1473,167796,590025265,1281565,7639705,1767364,979,867,57260,47764,vpn
743,180072,651,242,1500,10260,1086,167049,590024436,976422,13536828,1861681,516,469,29740,26044,vpn
1770,538666,1544,304,2960,19020,1579,164050,590024655,1823330,15082576,2648223,1265,1084,70820,61764,vpn
2619,570434,2364,217,1500,20480,2970,101696,1105989772,532409,6871569,972997,1644,1895,104780,94564,vpn
1069,308860,902,288,1500,8800,985,137228,590025094,1156472,6285815,1383320,743,661,42780,36084,vpn
131,26548,116,202,1500,5880,1115,134096,590024321,403909,1708840,400635,87,70,5260,4644,vpn
1345,454824,1158,338,1500,5880,901,154344,590025538,1574910,11540259,1960290,992,816,53820,46324,vpn
4178,1274428,3417,305,1500,14640,1716,127119,590027070,2498832,18817907,3919744,2746,2669,167140,136684,vpn
484,133294,427,275,1818,10260,1119,125162,590024863,864569,4118031,944875,349,296,19380,17084,vpn
1462,415550,1196,284,1500,14640,1554,156919,590029509,1168434,15987344,2066480,960,914,58500,47844,vpn
994,276070,813,277,1500,10260,1162,152806,590024757,1338413,6661776,1588259,690,584,39780,32524,vpn
456,144234,385,316,1614,5880,864,151869,590025184,763255,4293506,1008621,314,276,18260,15404,vpn
1753,527046,1452,300,2960,21940,1960,165195,590024779,1713820,14419555,2382146,1192,1108,70140,58084,vpn
2385,767248,1980,321,2960,17560,1633,144491,590024321,1809656,16268878,2607563,1610,1500,95420,79204,vpn
262,66686,234,254,1500,8800,1341,177430,590022165,808516,2440298,812966,184,163,10500,9364,vpn
1144,390712,1005,341,1648,13180,1956,143442,590026370,1085679,7890387,1864892,815,714,45780,40204,vpn
1042,324074,880,311,1500,11720,1277,140828,590025013,986186,9053795,1424118,727,671,41700,35204,vpn
190,51960,177,273,1500,1500,179,233164,590011344,1459510,8947989,2310391,164,41,7620,7084,vpn
2305,800328,1932,347,2960,19020,1443,146893,590027466,1799178,16940184,2869517,1600,1464,92220,77284,vpn
2931,691004,2755,235,2960,24860,3136,103154,475417756,1664686,92894684,9669587,1847,2147,117260,110204,vpn
398,76126,324,191,1500,5880,764,164602,590025294,532656,2437397,526049,248,226,15940,12964,vpn
1378,406024,1117,294,2960,10260,1351,142944,590027015,1175946,6547894,1431465,890,819,55140,44684,vpn
947,282074,830,297,1500,13180,1438,169330,590029492,1125447,9680753,1942246,692,571,37900,33204,vpn
1947,611384,1646,314,2960,32160,1906,154289,590026885,1398997,14764005,1994786,1378,1200,77900,65844,vpn
667,218188,593,327,1500,14640,1827,143985,590025555,816017,4876333,1198371,498,419,26700,23724,vpn
2621,787632,2220,300,2108,16100,1631,142927,590024899,1723932,12709820,2101053,1739,1655,104860,88804,vpn
45,7980,36,177,1500,1500,307,222485,590026773,365899,1096457,367614,26,17,1820,1444,vpn
3769,1175362,3407,311,2960,40920,5185,101718,590025326,1257984,7432279,1521871,2241,2882,150780,136284,vpn
1386,427640,1169,308,2960,24860,1692,161968,590025698,1721990,15828842,2879105,924,874,55460,46764,vpn
626,179648,557,286,2960,7340,902,180423,590025621,878592,11246736,1748246,448,363,25060,22284,vpn
1255,411260,1041,327,2960,8800,1097,165332,590026184,1866699,17260040,2884687,866,768,50220,41644,vpn
311,75910,270,244,1500,8800,1482,177404,590024263,781849,4373010,873332,215,186,12460,10804,vpn
3017,899342,2496,298,2960,23400,2040,132957,590026533,1762440,19987264,3297895,2047,1960,120700,99844,vpn
567,137442,488,242,1500,7340,1041,174682,590026074,1455333,8300448,1718135,386,329,22700,19524,vpn
1283,401464,1057,312,2960,14640,1615,153890,590027559,1891027,9488358,2326389,892,765,51340,42284,vpn
4584,1355754,3935,295,2090,29240,2268,119696,590006406,3126510,29181728,5169091,3071,3205,183380,157404,vpn
1152,358672,986,311,1500,8800,1024,172460,590027642,1469746,7459196,1627034,839,707,46100,39444,vpn
1500,433876,1271,289,1500,11720,1233,140373,590026810,1508217,14271497,2872762,1001,946,60020,50844,vpn
45,7908,38,175,1500,1500,299,244924,590027240,399150,1231710,399536,26,17,1820,1524,vpn
1367,413978,1134,302,1500,13180,1385,168756,590024644,1470524,12583964,2211840,908,807,54700,45364,vpn
654,190162,582,290,1500,14640,1843,147910,590027422,906218,4853237,1148562,465,404,26180,23284,vpn
2390,728766,2047,304,2960,19020,1818,143419,590025518,1591698,17359413,2530871,1681,1563,95620,81884,vpn
615,188368,544,306,1500,8800,1614,129249,590023840,730517,8601841,1381590,442,388,24620,21764,vpn
1357,387098,1149,285,2960,23400,1623,149276,590025340,1832480,16421559,2836715,954,876,54300,45964,vpn
207,57438,195,277,1614,1500,220,227402,590026866,1023424,11203024,2065105,171,88,8300,7804,vpn
1551,455296,1302,293,1608,14640,1156,161327,590026961,1180155,9812184,1686714,1074,940,62060,52084,vpn
1366,317706,1334,232,1500,19020,2834,129167,590028274,1145779,8829793,1782102,978,1051,54660,53364,vpn
1873,596424,1566,318,2028,13180,1340,139627,590026059,1123766,16636229,2290895,1296,1116,74940,62644,vpn
763,244994,662,321,1500,13180,1308,144137,590025162,782807,7391106,1176952,528,468,30540,26484,vpn
469,130824,438,278,2960,11720,1261,186488,590026998,1158702,5970771,1562571,350,276,18780,17524,vpn
703,200062,649,284,1614,14640,1986,161194,590025123,935153,7989968,1535384,502,454,28140,25964,vpn
41,7764,34,189,1500,1500,313,226250,590025325,346762,1101374,365118,26,16,1660,1364,vpn
1387,434428,1144,313,2310,14640,1222,156690,590024382,1190048,16116049,2344721,915,857,55500,45764,vpn
814,283350,693,348,4010,13180,1840,116399,590005073,906735,4995410,1274705,561,519,32580,27724,vpn
1711,571662,1480,334,2522,14640,1645,152909,590025321,1361399,12054236,1896278,1256,1107,68460,59204,vpn
1419,627164,1224,441,1500,14640,1626,93852,590025867,1202106,10627805,2422871,984,881,56780,48964,vpn
1119,321994,948,287,1500,8800,1028,143760,590025008,1243310,5805837,1373349,788,690,44780,37924,vpn
1623,496338,1346,305,2108,14640,1257,169193,590026979,1614788,8515100,1738947,1108,993,64940,53844,vpn
1634,451650,1371,276,1500,8800,1099,175245,590025066,1743479,15450269,2147851,1149,995,65380,54844,vpn
1291,385166,1056,298,1500,13180,1543,186394,590025324,1523297,16719090,2589230,902,740,51660,42244,vpn
1929,603254,1579,312,2960,14640,1377,140529,590025025,1600929,13793245,2158839,1246,1207,77180,63164,vpn
3351,1045256,3049,311,1932,19020,3364,114538,590025965,2049005,16323858,3088735,2186,2535,134060,121964,vpn
942,290440,804,308,2960,10260,1202,161945,590026695,988329,7753513,1605962,645,569,37700,32164,vpn
2620,881220,2451,336,3012,27780,4269,104591,590027659,1007421,6882027,1393353,1639,2034,104820,98044,vpn
1012,305732,884,302,1500,20480,1636,120749,590025187,972218,9323436,1467234,707,632,40500,35364,vpn
1152,259840,1031,225,1500,20480,2515,154574,590025435,1102485,6588718,1382521,764,789,46100,41244,vpn
83,17394,74,209,1500,4420,587,161298,590026608,375998,1230815,384887,55,45,3340,2964,vpn
2624,878912,2229,334,1500,27780,2025,141630,590027036,1679030,17932753,2711496,1720,1661,104980,89164,vpn
2057,614800,1794,298,1500,24860,2826,159179,590031674,1941364,12267521,2718444,1385,1352,82300,71764,vpn
887,297712,799,335,1500,16100,1665,107610,590025380,777935,4492966,939030,598,604,35500,31964,vpn
415,112498,366,271,2960,8800,1105,157863,590025746,710080,6096280,1195368,301,241,16620,14644,vpn
1449,501986,1236,346,2960,19020,1369,138558,590027880,1274330,7688309,1663214,1010,880,57980,49444,vpn
1038,318788,879,307,1500,14640,1248,189268,590024922,1328033,5586633,1580866,699,613,41540,35164,vpn
1873,544726,1551,290,2090,14640,1597,177745,590024659,1812183,16407363,2699221,1319,1160,74940,62044,vpn
2799,824048,2333,294,1500,19020,1710,130701,590026404,1752338,18740935,2873608,1864,1769,111980,93324,vpn
4507,1384126,3991,307,3438,29240,2666,126943,590025914,2123852,12202424,2808458,2937,3122,180300,159644,vpn
1205,373960,1043,310,1500,11720,1380,134965,590025818,1477923,14404240,2198294,856,745,48220,41724,vpn
1817,658158,1580,362,2960,11720,1092,133765,590025410,1335921,11311891,1952407,1298,1095,72700,63204,vpn
2561,1098128,2135,428,2960,13180,1152,119625,590007994,1961533,8813142,1996545,1711,1478,102460,85404,vpn
687,158646,631,230,1500,14640,1586,169915,590024850,948853,19990825,2709836,501,432,27500,25244,vpn
1402,448810,1170,320,1500,24860,1783,160139,590029215,1562319,9880019,2195082,976,829,56100,46804,vpn
615,163572,531,265,1500,10260,931,201288,590025215,1057544,6788369,1455484,452,334,24620,21244,vpn
860,226122,802,262,1500,8800,1123,142600,590024818,760162,7380402,1460827,613,570,34420,32084,vpn
1873,571128,1529,304,2960,14640,1331,165701,590024961,1302198,9392640,1782588,1236,1128,74940,61164,vpn
908,285342,837,314,1500,10260,1427,134781,590028307,1060647,12342357,1919304,673,587,36340,33484,vpn
1000,298644,831,298,1614,7340,735,191673,590257418,1522063,14538480,2469324,708,536,40020,33244,vpn
2023,729030,1802,360,4420,13180,1378,133048,590025233,1558542,10313587,2064220,1419,1321,80940,72084,vpn
2304,700970,1890,304,2960,17560,1590,163866,590026552,1646246,16003145,2086052,1651,1415,92180,75604,vpn
2969,857950,2590,288,2918,21940,2103,128810,590025497,1479483,17238990,2364520,2024,2071,118780,103604,vpn
43,7828,36,182,1500,1500,306,262295,590025477,344785,1106145,361859,26,17,1740,1444,vpn
490,137686,424,280,1500,21940,1491,193251,590024467,655291,12794673,1630073,335,279,19620,16964,vpn
1198,374166,1012,312,2960,10260,1119,178695,590028905,1570784,9261928,2279757,802,719,47940,40484,vpn
1193,387568,1023,324,2960,7340,922,174309,590027149,1167844,7372233,1532627,825,675,47740,40924,vpn
1637,474512,1441,289,2872,21940,1867,160553,590030880,1394070,15332816,2064286,1117,1098,65500,57644,vpn
2745,549200,2539,200,1500,14640,2461,107599,515612160,837957,7478656,1264231,1694,2142,109820,101564,vpn
1062,328204,932,309,2948,11720,1698,153988,590024824,1303728,7698280,1680470,751,664,42500,37284,vpn
568,149506,516,263,1500,10260,1326,165045,590025517,1113702,5005128,1276797,410,352,22740,20644,vpn
1467,411044,1217,280,2960,10260,952,164910,590025418,1417978,13593754,1930996,994,857,58700,48684,vpn
41,7764,35,189,1500,1500,310,225746,590024553,348009,1096016,357417,26,16,1660,1404,vpn
895,232660,735,259,2960,13180,1202,190654,590029116,935266,11130095,1679522,575,502,35820,29404,vpn
3081,1035912,2550,336,2960,26320,1880,139754,590026016,1897926,16208847,3139231,2040,1951,123260,102004,vpn
1484,447470,1279,301,2960,10260,1151,176370,590025498,1201600,12238824,2103999,1049,906,59380,51164,vpn
916,299622,764,327,2960,14640,1722,155401,590030073,1012872,9511507,1827434,619,528,36660,30564,vpn
705,166802,583,236,1500,8800,917,148008,590025282,1114014,5334538,1081964,490,426,28220,23324,vpn
1541,477942,1317,310,1500,8800,1171,149085,590025079,1247523,13570558,2313455,1048,935,61660,52684,vpn
1123,339240,919,302,2960,20480,1286,185390,590025967,1077003,10829617,1762490,751,639,44940,36764,vpn
40,7590,34,189,1500,1500,313,274914,590027949,362302,1108900,372700,24,17,1620,1364,vpn
1279,392082,1067,306,2960,13180,1331,132204,590027153,1443114,8824489,2023899,899,781,51180,42684,vpn
2296,815430,1898,355,2960,16100,1664,118366,590024386,1299549,16130131,2483624,1576,1396,91860,75924,vpn
695,189544,554,272,2960,11720,1476,145285,590025637,983757,3082570,683882,401,400,27820,22164,vpn
391,108664,347,277,2960,5880,1037,141402,590025252,722717,4852482,1013499,286,236,15660,13884,vpn
71,13096,60,184,1500,2960,442,188177,590027596,360781,1128208,355167,43,33,2860,2404,vpn
1346,405206,1156,301,2960,17560,1892,158528,590026218,1353809,15643799,2148021,918,900,53860,46244,vpn
2018,569180,1722,282,1500,14640,2104,157701,590026185,2124217,10485796,2386690,1397,1262,80740,68884,vpn
521,132512,423,254,2960,14640,1418,158570,590025899,949900,4241262,1108769,351,307,20860,16924,vpn
1441,595190,1228,413,3568,14640,1334,129853,590030192,1207249,14376072,2147624,980,859,57660,49124,vpn
1668,533604,1410,319,2960,32160,1796,144786,590028285,1970594,14461667,2848027,1136,1075,66740,56404,vpn
1561,476660,1335,305,2960,14640,1576,147656,590028584,2405956,15058934,3312854,1049,1028,62460,53404,vpn
2016,632950,1768,313,1500,10260,1260,139336,590025244,1927594,7776268,2000162,1421,1260,80660,70724,vpn
41,7630,37,186,1500,1500,303,272857,590027025,381405,1251215,399692,25,16,1660,1484,vpn
14736,2804120,13339,190,1500,29240,2215,135463,8913419494,506497,10103787,558300,9166,9494,589460,533564,vpn
40,7464,34,186,1500,1500,315,260162,590026136,375774,1104867,361119,25,15,1620,1364,vpn
605,124740,563,206,1500,36540,2853,135566,590029788,458382,4042974,679690,386,440,24220,22524,vpn
39,7368,33,188,1500,1500,317,258750,590025719,332158,1104689,382175,23,17,1580,1324,vpn
1850,562972,1578,304,1500,23400,1739,161619,590026324,1273096,11663910,2176100,1312,1172,74020,63124,vpn
4114,1166914,3826,283,3448,35080,4211,111879,590025726,1567474,15464421,2192128,2852,3248,164580,153044,vpn
500,139846,468,279,1500,10260,1645,172876,590027063,1008701,6005009,1429072,363,345,20020,18724,vpn
41,7630,35,186,1500,1500,310,282349,590028268,362020,1142423,389839,25,16,1660,1404,vpn
1573,505476,1290,321,2960,17560,1516,138155,590018908,1319515,8795687,1848036,1069,970,62940,51604,vpn
1174,357720,1018,304,1500,8800,1133,146569,590024001,1509719,6424236,1593946,852,725,46980,40724,vpn
